1.0282776349614395, 0
1.3174807197943443, 0.31965442764578833
1.7994858611825193, 0.755939524838013
2.0244215938303345, 0.9978401727861771
3.0526992287917736, 0.9481641468682505
4.0167095115681235, 0.8812095032397408
4.980719794344473, 0.8725701943844493
7.069408740359897, 0.8725701943844493
8.065552699228792, 0.8293736501079914
10.025706940874038, 0.7105831533477321
11.021850899742931, 0.6673866090712742
12.082262210796916, 0.48812095032397407
12.628534704370182, 0.4211663066954643
13.014138817480722, 0.36933045356371486
13.592544987146532, 0.32181425485961124
14.974293059125964, 0.22678185745140378
16.195372750642676, 0.18790496760259168
17.44858611825193, 0.14902807775377958
18.026992287917743, 0.13174946004319654
18.991002570694093, 0.11015118790496747
20.597686375321338, 0.09503239740820724
22.26863753213368, 0.07559395248380119
23.811053984575842, 0.06047516198704095
25.03213367609255, 0.05831533477321815
